"","5","10","20","30"
"MDS",0.0643506438560386,0.0505378016784333,0.0171245008748073,0.0234863775271223
"H1",0.0118851390448067,0.00393592599756106,0.00312070004964227,0.0030775815854008
"H2",0.0200643487753234,0.00313789942382738,0.000459127250966402,0.000124676790285564
